,Location,Player,Kills,Deaths,K/D,Damage Dealt,Damage Taken,Damage Differential,Side,Total Rounds
1326,Back Alley,buster,0,0,0,0,0,0,CT,141
1327,Back Alley,buster,0,1,-1,0,22,-22,T,141
1328,Arch Side,REZ,5,3,2,580,349,231,CT,153
1329,Arch Side,REZ,1,6,-5,92,496,-404,T,153
1330,A Bombsite Close Left,REZ,0,1,-1,143,100,43,CT,153
1331,A Bombsite Close Left,REZ,3,4,-1,311,351,-40,T,153
1332,Lane Side,REZ,2,3,-1,288,383,-95,CT,153
1333,Lane Side,REZ,1,5,-4,138,457,-319,T,153
1334,Top Mid Chokepoint,REZ,2,1,1,271,113,158,CT,153
1335,Top Mid Chokepoint,REZ,4,3,1,475,280,195,T,153
1336,Top Mid Arch Side,REZ,0,1,-1,65,70,-5,CT,153
1337,Top Mid Arch Side,REZ,5,1,4,517,163,354,T,153
1338,SecondMid,REZ,1,2,-1,25,200,-175,CT,153
1339,SecondMid,REZ,3,3,0,302,271,31,T,153
1340,Boiler Side Stairs,REZ,0,3,-3,22,296,-274,CT,153
1341,Boiler Side Stairs,REZ,0,0,0,0,0,0,T,153
1342,Pit Below Balcony,REZ,0,0,0,24,0,24,CT,153
1343,Pit Below Balcony,REZ,1,0,1,73,0,73,T,153
1344,A Site Behind Middle Boxes/Pillar hidden from Lane,REZ,1,2,-1,165,24,141,CT,153
1345,A Site Behind Middle Boxes/Pillar hidden from Lane,REZ,0,1,-1,0,21,-21,T,153
1346,Top Mid Lane Side ,REZ,1,0,1,252,63,189,CT,153
1347,Top Mid Lane Side ,REZ,7,2,5,659,553,106,T,153
1348,Banana,REZ,1,1,0,100,100,0,CT,153
1349,Banana,REZ,3,1,2,413,223,190,T,153
1350,CT Banana Half Wall Side,REZ,0,0,0,0,0,0,CT,153
1351,CT Banana Half Wall Side,REZ,0,0,0,17,87,-70,T,153
1352,Lane Patio,REZ,1,0,1,100,49,51,CT,153
1353,Lane Patio,REZ,0,2,-2,60,27,33,T,153
1354,Behind Coffins Playing the B Site Cross,REZ,0,1,-1,50,100,-50,CT,153
1355,Behind Coffins Playing the B Site Cross,REZ,0,1,-1,10,99,-89,T,153
1356,Boiler Room,REZ,0,1,-1,45,100,-55,CT,153
1357,Boiler Room,REZ,0,1,-1,25,119,-94,T,153
1358,Middle,REZ,0,0,0,44,0,44,CT,153
1359,Middle,REZ,0,2,-2,108,238,-130,T,153
1360,Construction,REZ,0,2,-2,47,200,-153,CT,153
1361,Construction,REZ,3,1,2,290,100,190,T,153
1362,Deep CT Peeking Towards B Site,REZ,0,2,-2,43,200,-157,CT,153
1363,Deep CT Peeking Towards B Site,REZ,0,0,0,0,66,-66,T,153
1364,Dark,REZ,0,1,-1,0,100,-100,CT,153
1365,Dark,REZ,0,0,0,26,0,26,T,153
1366,Chokepoint Entering B,REZ,0,1,-1,140,96,44,CT,153
1367,Chokepoint Entering B,REZ,6,2,4,344,254,90,T,153
1368,CT Outside Construction,REZ,0,1,-1,0,100,-100,CT,153
1369,CT Outside Construction,REZ,0,0,0,0,0,0,T,153
1370,CT Arch,REZ,0,1,-1,0,100,-100,CT,153
1371,CT Arch,REZ,1,0,1,0,0,0,T,153
1372,Pit,REZ,0,0,0,1,86,-85,CT,153
1373,Pit,REZ,1,1,0,100,91,9,T,153
1374,CT Peek Towards B Choke,REZ,2,2,0,168,226,-58,CT,153
1375,CT Peek Towards B Choke,REZ,0,0,0,44,0,44,T,153
1376,A Site,REZ,0,1,-1,169,127,42,CT,153
1377,A Site,REZ,1,2,-1,92,130,-38,T,153
1378,Default Plant A Site,REZ,1,0,1,46,0,46,CT,153
1379,Default Plant A Site,REZ,1,2,-1,152,188,-36,T,153
1380,Quad Box,REZ,0,0,0,0,0,0,CT,153
1381,Quad Box,REZ,0,1,-1,42,100,-58,T,153
1382,Top Balcony ,REZ,2,2,0,203,200,3,CT,153
1383,Top Balcony ,REZ,0,0,0,0,15,-15,T,153
1384,Boiler Peek to Mid,REZ,1,1,0,208,100,108,CT,153
1385,Boiler Peek to Mid,REZ,2,2,0,129,278,-149,T,153
1386,Pit Peek Towards Lane,REZ,1,0,1,127,18,109,CT,153
1387,Pit Peek Towards Lane,REZ,0,0,0,0,0,0,T,153
1388,CT Banana Sandbangs,REZ,2,1,1,192,100,92,CT,153
1389,CT Banana Sandbangs,REZ,0,1,-1,0,12,-12,T,153
1390,Library,REZ,0,2,-2,56,200,-144,CT,153
1391,Library,REZ,0,0,0,0,0,0,T,153
1392,B Site,REZ,3,0,3,274,110,164,CT,153
1393,B Site,REZ,0,2,-2,27,190,-163,T,153
1394,B Site Cross for T's Exposed to CT and Quad,REZ,1,0,1,100,0,100,CT,153
1395,B Site Cross for T's Exposed to CT and Quad,REZ,2,2,0,242,246,-4,T,153
1396,Lane Behind Pillar,REZ,0,0,0,47,27,20,CT,153
1397,Lane Behind Pillar,REZ,0,0,0,0,8,-8,T,153
1398,Top Graveyard,REZ,1,2,-1,55,95,-40,CT,153
1399,Top Graveyard,REZ,0,0,0,0,0,0,T,153
1400,Deep Apps Past Hallway,REZ,1,1,0,100,179,-79,CT,153
1401,Deep Apps Past Hallway,REZ,0,0,0,0,28,-28,T,153
1402,A Site Behind Default Boxes,REZ,3,1,2,366,100,266,CT,153
1403,A Site Behind Default Boxes,REZ,1,0,1,100,26,74,T,153
1404,1st Oranges,REZ,0,1,-1,87,48,39,CT,153
1405,1st Oranges,REZ,0,0,0,0,0,0,T,153
1406,Chokepoint Entrance onto A site from Library Side,REZ,2,0,2,169,78,91,CT,153
1407,Chokepoint Entrance onto A site from Library Side,REZ,1,0,1,100,85,15,T,153
1408,A Site Right Side Middle Pillar,REZ,1,1,0,149,100,49,CT,153
1409,A Site Right Side Middle Pillar,REZ,0,1,-1,0,124,-124,T,153
1410,Front Coffins,REZ,0,0,0,0,0,0,CT,153
1411,Front Coffins,REZ,0,2,-2,0,149,-149,T,153
1412,Arch Side CT Corner Peeking Towards Top Mid,REZ,0,0,0,0,22,-22,CT,153
1413,Arch Side CT Corner Peeking Towards Top Mid,REZ,0,0,0,0,0,0,T,153
1414,A Site Left Side Middle Boxes,REZ,0,0,0,73,44,29,CT,153
1415,A Site Left Side Middle Boxes,REZ,0,0,0,0,0,0,T,153
1416,2nd Oranges,REZ,0,0,0,0,0,0,CT,153
1417,2nd Oranges,REZ,2,1,1,116,18,98,T,153
1418,CT Banana Sandbags Right Corner,REZ,1,0,1,118,12,106,CT,153
1419,CT Banana Sandbags Right Corner,REZ,0,0,0,0,0,0,T,153
1420,Logs,REZ,0,0,0,0,0,0,CT,153
1421,Logs,REZ,0,1,-1,0,142,-142,T,153
1422,A Bombsite Back Site,REZ,0,0,0,0,0,0,CT,153
1423,A Bombsite Back Site,REZ,1,1,0,100,114,-14,T,153
1424,Top Coffins,REZ,0,0,0,0,0,0,CT,153
1425,Top Coffins,REZ,0,0,0,0,0,0,T,153
1426,Grill,REZ,0,0,0,0,0,0,CT,153
1427,Grill,REZ,0,1,-1,85,33,52,T,153
1428,Apps T Side Stairs,REZ,0,0,0,8,0,8,CT,153
1429,Apps T Side Stairs,REZ,1,1,0,258,170,88,T,153
1430,Underpass,REZ,0,0,0,0,0,0,CT,153
1431,Underpass,REZ,0,1,-1,22,221,-199,T,153
1432,CT Outside Kitchen,REZ,0,0,0,0,0,0,CT,153
1433,CT Outside Kitchen,REZ,0,1,-1,0,100,-100,T,153
1434,Right Side Quadbox Peek for a CT,REZ,0,0,0,0,0,0,CT,153
1435,Right Side Quadbox Peek for a CT,REZ,0,0,0,27,0,27,T,153
1436,T Ramp Peeking Towards Mid,REZ,0,0,0,0,0,0,CT,153
1437,T Ramp Peeking Towards Mid,REZ,0,0,0,30,89,-59,T,153
1438,Apps Hallway,REZ,0,0,0,0,1,-1,CT,153
1439,Apps Hallway,REZ,0,1,-1,34,105,-71,T,153
1440,Top Hay Bales,REZ,0,0,0,0,0,0,CT,153
1441,Top Hay Bales,REZ,1,0,1,53,11,42,T,153
1442,LowerMid,REZ,0,0,0,0,0,0,CT,153
1443,LowerMid,REZ,1,0,1,21,0,21,T,153
1444,Bottom Graveyard,REZ,0,0,0,0,0,0,CT,153
1445,Bottom Graveyard,REZ,0,1,-1,26,100,-74,T,153
1446,Graveyard Stairs,REZ,0,0,0,0,0,0,CT,153
1447,Graveyard Stairs,REZ,2,1,1,271,31,240,T,153
1448,BackAlley,REZ,0,0,0,0,0,0,CT,153
1449,BackAlley,REZ,0,1,-1,0,27,-27,T,153
1450,TSpawn,REZ,2,0,2,151,50,101,CT,153
1451,TSpawn,REZ,0,0,0,0,0,0,T,153
1452,Outside Library,REZ,0,0,0,0,0,0,CT,153
1453,Outside Library,REZ,1,0,1,100,0,100,T,153
1454,Left Side Quadbox Peek for a CT,REZ,0,0,0,0,0,0,CT,153
1455,Left Side Quadbox Peek for a CT,REZ,0,1,-1,0,100,-100,T,153
1456,Arch Side Cubby,REZ,0,1,-1,0,100,-100,CT,153
1457,Arch Side Cubby,REZ,0,0,0,0,0,0,T,153
1458,Apartments,REZ,0,0,0,0,0,0,CT,153
1459,Apartments,REZ,0,0,0,0,0,0,T,153
1460,Back Alley,REZ,0,1,-1,0,100,-100,CT,153
1461,Back Alley,REZ,0,0,0,0,0,0,T,153
1462,CT Banana Half Wall Side,Plopski,3,2,1,404,318,86,CT,153
1463,CT Banana Half Wall Side,Plopski,6,8,-2,905,900,5,T,153
1464,Chokepoint Entering B,Plopski,2,4,-2,626,374,252,CT,153
1465,Chokepoint Entering B,Plopski,1,4,-3,417,527,-110,T,153
1466,Banana,Plopski,4,3,1,182,342,-160,CT,153
1467,Banana,Plopski,7,6,1,1238,1220,18,T,153
1468,CT Banana Sandbangs,Plopski,7,2,5,835,449,386,CT,153
1469,CT Banana Sandbangs,Plopski,1,2,-1,211,183,28,T,153
1470,CT Peek Towards B Choke,Plopski,3,1,2,342,111,231,CT,153
1471,CT Peek Towards B Choke,Plopski,4,2,2,324,156,168,T,153
1472,Lane Side,Plopski,0,4,-4,48,265,-217,CT,153
1473,Lane Side,Plopski,2,2,0,342,314,28,T,153
1474,A Bombsite Close Left,Plopski,0,0,0,0,0,0,CT,153
1475,A Bombsite Close Left,Plopski,2,6,-4,280,354,-74,T,153
1476,CT Banana Barrels,Plopski,2,1,1,315,135,180,CT,153
1477,CT Banana Barrels,Plopski,0,1,-1,0,59,-59,T,153
1478,2nd Oranges,Plopski,2,3,-1,314,286,28,CT,153
1479,2nd Oranges,Plopski,1,1,0,130,100,30,T,153
1480,Logs,Plopski,1,3,-2,181,205,-24,CT,153
1481,Logs,Plopski,3,1,2,395,238,157,T,153
1482,Grill,Plopski,0,0,0,0,0,0,CT,153
1483,Grill,Plopski,1,0,1,107,21,86,T,153
1484,Top Balcony ,Plopski,0,0,0,0,0,0,CT,153
1485,Top Balcony ,Plopski,1,1,0,100,100,0,T,153
1486,Chokepoint Entrance onto A site from Library Side,Plopski,2,0,2,194,0,194,CT,153
1487,Chokepoint Entrance onto A site from Library Side,Plopski,0,1,-1,0,90,-90,T,153
1488,B Site Cross for T's Exposed to CT and Quad,Plopski,0,0,0,9,0,9,CT,153
1489,B Site Cross for T's Exposed to CT and Quad,Plopski,1,2,-1,109,234,-125,T,153
1490,B Site,Plopski,6,2,4,398,124,274,CT,153
1491,B Site,Plopski,1,1,0,137,108,29,T,153
1492,A Site,Plopski,0,1,-1,23,100,-77,CT,153
1493,A Site,Plopski,1,2,-1,26,102,-76,T,153
1494,CT Banana Sandbags Right Corner,Plopski,2,1,1,216,150,66,CT,153
1495,CT Banana Sandbags Right Corner,Plopski,0,1,-1,22,95,-73,T,153
1496,Top Coffins,Plopski,2,2,0,253,200,53,CT,153
1497,Top Coffins,Plopski,0,0,0,0,0,0,T,153
1498,Behind Coffins Playing the B Site Cross,Plopski,1,0,1,185,0,185,CT,153
1499,Behind Coffins Playing the B Site Cross,Plopski,0,1,-1,0,100,-100,T,153
1500,1st Oranges,Plopski,7,3,4,659,324,335,CT,153
1501,1st Oranges,Plopski,0,0,0,0,0,0,T,153
1502,Top Mid Chokepoint,Plopski,0,1,-1,0,100,-100,CT,153
1503,Top Mid Chokepoint,Plopski,1,2,-1,33,274,-241,T,153
1504,Bottom Mid Banana,Plopski,0,1,-1,16,89,-73,CT,153
1505,Bottom Mid Banana,Plopski,0,0,0,28,4,24,T,153
1506,Dark,Plopski,0,0,0,0,0,0,CT,153
1507,Dark,Plopski,0,3,-3,44,147,-103,T,153
1508,CT Boost,Plopski,0,0,0,7,51,-44,CT,153
1509,CT Boost,Plopski,0,0,0,0,0,0,T,153
1510,Quad Box,Plopski,0,1,-1,0,75,-75,CT,153
1511,Quad Box,Plopski,1,0,1,41,0,41,T,153
1512,Top Mid Lane Side ,Plopski,0,0,0,0,45,-45,CT,153
1513,Top Mid Lane Side ,Plopski,0,2,-2,0,214,-214,T,153
1514,A Bombsite Back Site,Plopski,0,0,0,0,0,0,CT,153
1515,A Bombsite Back Site,Plopski,1,0,1,100,69,31,T,153
1516,Bottom Mid exposed to Top Mid,Plopski,0,0,0,0,0,0,CT,153
1517,Bottom Mid exposed to Top Mid,Plopski,0,1,-1,0,100,-100,T,153
1518,Apps T Side Stairs,Plopski,0,0,0,0,0,0,CT,153
1519,Apps T Side Stairs,Plopski,0,0,0,0,9,-9,T,153
1520,Pit Below Balcony,Plopski,0,0,0,0,0,0,CT,153
1521,Pit Below Balcony,Plopski,0,0,0,0,0,0,T,153
1522,T Ramp Peeking Towards Mid,Plopski,0,0,0,0,0,0,CT,153
1523,T Ramp Peeking Towards Mid,Plopski,0,0,0,44,112,-68,T,153
1524,Behind B Site Back Pillar,Plopski,0,0,0,0,0,0,CT,153
1525,Behind B Site Back Pillar,Plopski,1,1,0,134,73,61,T,153
1526,Lane Patio,Plopski,0,1,-1,0,100,-100,CT,153
1527,Lane Patio,Plopski,0,0,0,0,0,0,T,153
1528,A Site Behind Default Boxes,Plopski,0,0,0,0,0,0,CT,153
1529,A Site Behind Default Boxes,Plopski,1,0,1,19,0,19,T,153
1530,Front Coffins,Plopski,0,0,0,0,0,0,CT,153
1531,Front Coffins,Plopski,0,2,-2,0,164,-164,T,153
1532,CT Outside Arch,Plopski,1,2,-1,139,200,-61,CT,153
1533,CT Outside Arch,Plopski,0,0,0,0,0,0,T,153
1534,A Site Right Side Middle Pillar,Plopski,0,0,0,0,0,0,CT,153
1535,A Site Right Side Middle Pillar,Plopski,0,1,-1,0,100,-100,T,153
1536,CT Spawn ,Plopski,0,1,-1,99,100,-1,CT,153
1537,CT Spawn ,Plopski,0,0,0,0,0,0,T,153
1538,SecondMid,Plopski,0,1,-1,0,129,-129,CT,153
1539,SecondMid,Plopski,0,0,0,0,0,0,T,153
1540,CT Outside Kitchen,Plopski,0,1,-1,0,80,-80,CT,153
1541,CT Outside Kitchen,Plopski,0,0,0,0,0,0,T,153
1542,A Site Left Side Middle Boxes,Plopski,0,1,-1,19,100,-81,CT,153
1543,A Site Left Side Middle Boxes,Plopski,0,0,0,0,0,0,T,153
1544,Underpass,Plopski,0,0,0,0,0,0,CT,153
1545,Underpass,Plopski,0,0,0,0,0,0,T,153
1546,Default Plant A Site,Plopski,0,0,0,0,0,0,CT,153
1547,Default Plant A Site,Plopski,1,1,0,117,72,45,T,153
1548,Lane Peek Towards Top Mid,Plopski,0,0,0,0,0,0,CT,153
1549,Lane Peek Towards Top Mid,Plopski,0,1,-1,0,101,-101,T,153
1550,Arch Side,Plopski,0,0,0,0,0,0,CT,153
1551,Arch Side,Plopski,1,1,0,73,100,-27,T,153
1552,Top Mid Arch Side,Plopski,0,1,-1,91,100,-9,CT,153
1553,Top Mid Arch Side,Plopski,0,0,0,0,0,0,T,153
1554,Middle,Plopski,1,0,1,100,11,89,CT,153
1555,Middle,Plopski,0,0,0,0,45,-45,T,153
1556,Left Side Quadbox Peek for a CT,Plopski,0,0,0,0,0,0,CT,153
1557,Left Side Quadbox Peek for a CT,Plopski,0,0,0,0,0,0,T,153
1558,Library,Plopski,0,1,-1,0,100,-100,CT,153
1559,Library,Plopski,0,0,0,0,0,0,T,153
1560,Pit,Plopski,0,0,0,0,0,0,CT,153
1561,Pit,Plopski,0,0,0,78,30,48,T,153
1562,CT Arch,Plopski,0,0,0,0,0,0,CT,153
1563,CT Arch,Plopski,0,0,0,0,0,0,T,153
1564,CT Near Well,Plopski,0,0,0,24,24,0,CT,153
1565,CT Near Well,Plopski,0,1,-1,0,56,-56,T,153
1566,Lane Side,hampus,2,2,0,210,175,35,CT,153
1567,Lane Side,hampus,3,4,-1,599,294,305,T,153
1568,CT Banana Half Wall Side,hampus,0,2,-2,186,238,-52,CT,153
1569,CT Banana Half Wall Side,hampus,3,6,-3,246,691,-445,T,153
1570,Banana,hampus,3,1,2,394,161,233,CT,153
1571,Banana,hampus,4,6,-2,496,1017,-521,T,153
1572,B Site,hampus,2,4,-2,374,400,-26,CT,153
1573,B Site,hampus,1,1,0,59,21,38,T,153
1574,Top Balcony ,hampus,1,1,0,14,69,-55,CT,153
1575,Top Balcony ,hampus,5,6,-1,409,717,-308,T,153
1576,CT Banana Sandbangs,hampus,0,2,-2,111,261,-150,CT,153
1577,CT Banana Sandbangs,hampus,4,1,3,373,143,230,T,153
1578,Chokepoint Entering B,hampus,2,5,-3,372,510,-138,CT,153
1579,Chokepoint Entering B,hampus,3,4,-1,194,363,-169,T,153
1580,Middle,hampus,0,2,-2,51,182,-131,CT,153
1581,Middle,hampus,3,3,0,356,265,91,T,153
1582,A Site,hampus,0,1,-1,0,46,-46,CT,153
1583,A Site,hampus,2,1,1,156,115,41,T,153
1584,CT Banana Barrels,hampus,2,4,-2,828,507,321,CT,153
1585,CT Banana Barrels,hampus,0,1,-1,0,48,-48,T,153
1586,Top Mid Lane Side ,hampus,0,2,-2,0,200,-200,CT,153
1587,Top Mid Lane Side ,hampus,0,2,-2,80,200,-120,T,153
1588,CT Peek Towards B Choke,hampus,2,3,-1,292,397,-105,CT,153
1589,CT Peek Towards B Choke,hampus,2,0,2,208,158,50,T,153
1590,Grill,hampus,1,1,0,7,82,-75,CT,153
1591,Grill,hampus,0,4,-4,81,333,-252,T,153
1592,Top Coffins,hampus,2,2,0,254,122,132,CT,153
1593,Top Coffins,hampus,0,0,0,0,0,0,T,153
1594,Top Mid Arch Side,hampus,0,1,-1,0,100,-100,CT,153
1595,Top Mid Arch Side,hampus,0,1,-1,0,100,-100,T,153
1596,Pit Peek Towards Lane,hampus,4,1,3,363,127,236,CT,153
1597,Pit Peek Towards Lane,hampus,3,1,2,314,127,187,T,153
1598,Pit,hampus,0,0,0,0,10,-10,CT,153
1599,Pit,hampus,2,2,0,172,104,68,T,153
1600,Boiler Side Stairs,hampus,0,0,0,0,0,0,CT,153
1601,Boiler Side Stairs,hampus,1,2,-1,44,91,-47,T,153
1602,Arch Side,hampus,0,1,-1,22,100,-78,CT,153
1603,Arch Side,hampus,0,2,-2,27,139,-112,T,153
1604,A Site Behind Middle Boxes/Pillar hidden from Lane,hampus,0,0,0,0,0,0,CT,153
1605,A Site Behind Middle Boxes/Pillar hidden from Lane,hampus,0,0,0,0,0,0,T,153
1606,B Site Cross for T's Exposed to CT and Quad,hampus,0,0,0,0,0,0,CT,153
1607,B Site Cross for T's Exposed to CT and Quad,hampus,2,1,1,147,97,50,T,153
1608,Logs,hampus,0,0,0,0,0,0,CT,153
1609,Logs,hampus,2,3,-1,289,330,-41,T,153
1610,CT Arch,hampus,1,1,0,8,100,-92,CT,153
1611,CT Arch,hampus,0,0,0,0,0,0,T,153
1612,Outside Library,hampus,0,0,0,21,0,21,CT,153
1613,Outside Library,hampus,1,0,1,100,0,100,T,153
1614,Chokepoint Entrance onto A site from Library Side,hampus,1,1,0,167,124,43,CT,153
1615,Chokepoint Entrance onto A site from Library Side,hampus,0,1,-1,0,172,-172,T,153
1616,1st Oranges,hampus,0,0,0,0,0,0,CT,153
1617,1st Oranges,hampus,0,0,0,0,0,0,T,153
1618,T Ramp Peeking Towards Mid,hampus,0,0,0,0,0,0,CT,153
1619,T Ramp Peeking Towards Mid,hampus,1,1,0,145,145,0,T,153
1620,Default Plant A Site,hampus,0,0,0,0,0,0,CT,153
1621,Default Plant A Site,hampus,1,1,0,127,80,47,T,153
1622,Deep Apps Past Hallway,hampus,0,0,0,0,0,0,CT,153
1623,Deep Apps Past Hallway,hampus,1,2,-1,198,280,-82,T,153
1624,CT Banana Sandbags Right Corner,hampus,2,0,2,30,10,20,CT,153
1625,CT Banana Sandbags Right Corner,hampus,0,0,0,0,38,-38,T,153
1626,CT Outside Arch,hampus,0,1,-1,44,33,11,CT,153
1627,CT Outside Arch,hampus,0,0,0,0,0,0,T,153
1628,Behind B Site Back Pillar,hampus,0,0,0,0,0,0,CT,153
1629,Behind B Site Back Pillar,hampus,0,0,0,0,0,0,T,153
1630,Apps T Side Stairs,hampus,0,0,0,26,0,26,CT,153
1631,Apps T Side Stairs,hampus,0,1,-1,0,106,-106,T,153
1632,CT Outside Construction,hampus,0,1,-1,0,32,-32,CT,153
1633,CT Outside Construction,hampus,0,0,0,0,0,0,T,153
1634,Construction,hampus,2,1,1,200,100,100,CT,153
1635,Construction,hampus,0,0,0,0,0,0,T,153
1636,TSpawn,hampus,0,0,0,0,0,0,CT,153
1637,TSpawn,hampus,0,1,-1,0,100,-100,T,153
1638,T Ramp Ledge,hampus,0,0,0,0,0,0,CT,153
1639,T Ramp Ledge,hampus,0,1,-1,0,100,-100,T,153
1640,Quad Box,hampus,1,1,0,50,69,-19,CT,153
1641,Quad Box,hampus,0,0,0,42,0,42,T,153
1642,Next to Library Cubby,hampus,0,1,-1,54,100,-46,CT,153
1643,Next to Library Cubby,hampus,0,0,0,0,0,0,T,153
1644,CT Outside Kitchen,hampus,1,1,0,185,100,85,CT,153
1645,CT Outside Kitchen,hampus,0,0,0,0,0,0,T,153
1646,Top Hay Bales,hampus,0,0,0,0,0,0,CT,153
1647,Top Hay Bales,hampus,0,1,-1,0,57,-57,T,153
1648,Left Side Quadbox Peek for a CT,hampus,0,0,0,0,0,0,CT,153
1649,Left Side Quadbox Peek for a CT,hampus,0,1,-1,0,5,-5,T,153
1650,Lane Peek Towards Top Mid,hampus,0,0,0,0,0,0,CT,153
1651,Lane Peek Towards Top Mid,hampus,0,0,0,0,0,0,T,153
1652,2nd Oranges,hampus,2,1,1,309,100,209,CT,153
1653,2nd Oranges,hampus,0,0,0,0,0,0,T,153
1654,A Bombsite Back Site,hampus,0,0,0,0,0,0,CT,153
1655,A Bombsite Back Site,hampus,0,0,0,0,0,0,T,153
1656,Right Side Quadbox Peek for a CT,hampus,1,1,0,194,131,63,CT,153
1657,Right Side Quadbox Peek for a CT,hampus,0,0,0,0,0,0,T,153
1658,CT Tree,hampus,0,0,0,0,0,0,CT,153
1659,CT Tree,hampus,0,0,0,0,0,0,T,153
1660,Bottom Mid exposed to Top Mid,hampus,0,0,0,54,18,36,CT,153
1661,Bottom Mid exposed to Top Mid,hampus,1,0,1,90,13,77,T,153
1662,A Bombsite Close Left,hampus,0,0,0,0,0,0,CT,153
1663,A Bombsite Close Left,hampus,0,0,0,0,0,0,T,153
1664,Behind Coffins Playing the B Site Cross,hampus,2,0,2,56,0,56,CT,153
1665,Behind Coffins Playing the B Site Cross,hampus,0,0,0,0,0,0,T,153
1666,Top Mid Chokepoint,hampus,0,0,0,0,0,0,CT,153
1667,Top Mid Chokepoint,hampus,0,0,0,83,65,18,T,153
1668,Bottom Mid Banana,hampus,0,0,0,0,0,0,CT,153
1669,Bottom Mid Banana,hampus,1,0,1,16,22,-6,T,153
1670,Deep CT Peeking Towards B Site,hampus,0,0,0,22,0,22,CT,153
1671,Deep CT Peeking Towards B Site,hampus,0,0,0,0,0,0,T,153
1672,Apartments Hallway Peek from T Side,hampus,0,0,0,0,0,0,CT,153
1673,Apartments Hallway Peek from T Side,hampus,0,1,-1,8,100,-92,T,153
1674,CT Boost,hampus,0,0,0,0,18,-18,CT,153
1675,CT Boost,hampus,0,1,-1,0,19,-19,T,153
1676,Pit Below Balcony,hampus,0,0,0,84,27,57,CT,153
1677,Pit Below Balcony,hampus,5,1,4,378,62,316,T,153
1678,Apps Hallway,hampus,0,0,0,0,0,0,CT,153
1679,Apps Hallway,hampus,1,1,0,120,186,-66,T,153
1680,A Site Right Side Middle Pillar,hampus,0,0,0,0,0,0,CT,153
1681,A Site Right Side Middle Pillar,hampus,0,0,0,0,0,0,T,153
1682,Apartments,hampus,0,0,0,0,0,0,CT,153
1683,Apartments,hampus,0,0,0,0,0,0,T,153
1684,Chokepoint Entering B,CeRq,0,0,0,0,0,0,CT,138
1685,Chokepoint Entering B,CeRq,5,4,1,387,522,-135,T,138
1686,B Site,CeRq,0,2,-2,0,177,-177,CT,138
1687,B Site,CeRq,4,3,1,348,371,-23,T,138
1688,Lane Side,CeRq,0,0,0,44,51,-7,CT,138
1689,Lane Side,CeRq,6,5,1,619,488,131,T,138
1690,Banana,CeRq,0,0,0,0,0,0,CT,138
1691,Banana,CeRq,3,5,-2,486,685,-199,T,138
1692,Arch Side,CeRq,2,2,0,372,309,63,CT,138
1693,Arch Side,CeRq,2,1,1,142,168,-26,T,138
1694,CT Banana Half Wall Side,CeRq,0,0,0,0,22,-22,CT,138
1695,CT Banana Half Wall Side,CeRq,1,5,-4,213,411,-198,T,138
1696,Construction,CeRq,1,2,-1,107,200,-93,CT,138
1697,Construction,CeRq,0,1,-1,5,83,-78,T,138
1698,Pit Below Balcony,CeRq,0,0,0,0,0,0,CT,138
1699,Pit Below Balcony,CeRq,1,0,1,100,16,84,T,138
1700,2nd Oranges,CeRq,0,0,0,0,0,0,CT,138
1701,2nd Oranges,CeRq,6,2,4,425,251,174,T,138
1702,T Ramp Peeking Towards Mid,CeRq,0,0,0,0,0,0,CT,138
1703,T Ramp Peeking Towards Mid,CeRq,1,3,-2,100,270,-170,T,138
1704,CT Outside Construction,CeRq,1,3,-2,101,234,-133,CT,138
1705,CT Outside Construction,CeRq,0,0,0,0,0,0,T,138
1706,Top Mid Lane Side ,CeRq,2,1,1,343,100,243,CT,138
1707,Top Mid Lane Side ,CeRq,2,1,1,146,141,5,T,138
1708,CT Peek Towards B Choke,CeRq,2,3,-1,181,231,-50,CT,138
1709,CT Peek Towards B Choke,CeRq,1,0,1,74,2,72,T,138
1710,Chokepoint Entrance onto A site from Library Side,CeRq,1,3,-2,170,347,-177,CT,138
1711,Chokepoint Entrance onto A site from Library Side,CeRq,0,0,0,0,0,0,T,138
1712,Library,CeRq,3,3,0,372,300,72,CT,138
1713,Library,CeRq,0,0,0,0,0,0,T,138
1714,A Site Behind Middle Boxes/Pillar hidden from Lane,CeRq,6,4,2,345,433,-88,CT,138
1715,A Site Behind Middle Boxes/Pillar hidden from Lane,CeRq,0,0,0,0,0,0,T,138
1716,Top Mid Chokepoint,CeRq,0,0,0,0,0,0,CT,138
1717,Top Mid Chokepoint,CeRq,1,2,-1,97,314,-217,T,138
1718,A Site Right Side Middle Pillar,CeRq,0,0,0,0,0,0,CT,138
1719,A Site Right Side Middle Pillar,CeRq,0,0,0,0,0,0,T,138
1720,Top Mid Arch Side,CeRq,1,1,0,143,125,18,CT,138
1721,Top Mid Arch Side,CeRq,1,0,1,100,55,45,T,138
1722,Deep CT Peeking Towards B Site,CeRq,3,1,2,327,192,135,CT,138
1723,Deep CT Peeking Towards B Site,CeRq,1,0,1,100,0,100,T,138
1724,Behind Coffins Playing the B Site Cross,CeRq,0,0,0,0,0,0,CT,138
1725,Behind Coffins Playing the B Site Cross,CeRq,1,0,1,66,92,-26,T,138
1726,B Site Cross for T's Exposed to CT and Quad,CeRq,0,0,0,0,0,0,CT,138
