,Location,Player,Kills,Deaths,K/D,Damage Dealt,Damage Taken,Damage Differential,Side,Total Rounds
404,Semi Elevated CT Van,Naf-fly,1,1,0,100,100,0,CT,196
405,Semi Elevated CT Van,Naf-fly,0,0,0,0,0,0,T,196
406,Top Connector,Naf-fly,0,0,0,0,0,0,CT,196
407,Top Connector,Naf-fly,0,0,0,0,0,0,T,196
408,Close Market Window,Naf-fly,0,0,0,0,0,0,CT,196
409,Close Market Window,Naf-fly,0,0,0,0,0,0,T,196
410,Top Mid Catwalk,Naf-fly,0,0,0,0,0,0,CT,196
411,Top Mid Catwalk,Naf-fly,0,0,0,0,0,0,T,196
412,Leftside Connector,Naf-fly,1,0,1,183,0,183,CT,196
413,Leftside Connector,Naf-fly,0,0,0,0,0,0,T,196
414,Flowerpot CT,Naf-fly,0,1,-1,0,66,-66,CT,196
415,Flowerpot CT,Naf-fly,0,0,0,0,0,0,T,196
416,Under window B apps,Naf-fly,0,0,0,0,0,0,CT,196
417,Under window B apps,Naf-fly,0,0,0,0,0,0,T,196
418,B Site Default Plant,Naf-fly,0,0,0,0,34,-34,CT,196
419,B Site Default Plant,Naf-fly,0,0,0,0,27,-27,T,196
420,CT Outside Market,Naf-fly,1,1,0,134,208,-74,CT,196
421,CT Outside Market,Naf-fly,0,0,0,0,0,0,T,196
422,Balcony Boaxes,Naf-fly,0,0,0,0,0,0,CT,196
423,Balcony Boaxes,Naf-fly,0,0,0,0,0,0,T,196
424,Register Market,Naf-fly,0,0,0,0,0,0,CT,196
425,Register Market,Naf-fly,0,1,-1,0,100,-100,T,196
426,Back,Naf-fly,0,1,-1,0,100,-100,CT,196
427,Back,Naf-fly,0,0,0,0,0,0,T,196
428,Deep T Apps,Naf-fly,0,0,0,0,0,0,CT,196
429,Deep T Apps,Naf-fly,0,0,0,104,23,81,T,196
430,Apartments Right CT Corner,Naf-fly,0,0,0,0,0,0,CT,196
431,Apartments Right CT Corner,Naf-fly,1,0,1,100,0,100,T,196
432,Tetris,Naf-fly,0,0,0,0,0,0,CT,196
433,Tetris,Naf-fly,0,0,0,0,0,0,T,196
434,Connector behind box,Naf-fly,1,0,1,48,0,48,CT,196
435,Connector behind box,Naf-fly,0,0,0,0,9,-9,T,196
436,A Ramp,Grim,7,6,1,794,610,184,CT,196
437,A Ramp,Grim,2,7,-5,342,838,-496,T,196
438,CT Side Apps,Grim,1,1,0,100,100,0,CT,196
439,CT Side Apps,Grim,0,3,-3,174,486,-312,T,196
440,Top Balcony,Grim,2,4,-2,222,360,-138,CT,196
441,Top Balcony,Grim,0,0,0,0,0,0,T,196
442,Default A,Grim,4,7,-3,493,596,-103,CT,196
443,Default A,Grim,3,2,1,312,173,139,T,196
444,A Site Exposed to Stairs Connector Cat,Grim,1,1,0,69,47,22,CT,196
445,A Site Exposed to Stairs Connector Cat,Grim,0,4,-4,15,408,-393,T,196
446,Triple Box,Grim,5,2,3,395,199,196,CT,196
447,Triple Box,Grim,1,1,0,70,5,65,T,196
448,Close A Ramp,Grim,2,2,0,207,203,4,CT,196
449,Close A Ramp,Grim,1,1,0,139,159,-20,T,196
450,Underneath B apps plat,Grim,4,5,-1,601,466,135,CT,196
451,Underneath B apps plat,Grim,0,0,0,8,8,0,T,196
452,Deep T Apps,Grim,0,1,-1,28,100,-72,CT,196
453,Deep T Apps,Grim,0,4,-4,174,429,-255,T,196
454,Sandwhich,Grim,0,1,-1,0,66,-66,CT,196
455,Sandwhich,Grim,2,2,0,227,159,68,T,196
456,CT Deep Catwalk Mid peek,Grim,3,2,1,170,161,9,CT,196
457,CT Deep Catwalk Mid peek,Grim,0,1,-1,0,100,-100,T,196
458,B Site Default Plant,Grim,0,3,-3,128,306,-178,CT,196
459,B Site Default Plant,Grim,1,2,-1,163,200,-37,T,196
460,Ticketbooth ,Grim,3,2,1,384,291,93,CT,196
461,Ticketbooth ,Grim,1,1,0,210,164,46,T,196
462,Mid Close Connector,Grim,0,1,-1,0,73,-73,CT,196
463,Mid Close Connector,Grim,0,2,-2,40,169,-129,T,196
464,Deep CT,Grim,2,1,1,217,111,106,CT,196
465,Deep CT,Grim,0,3,-3,72,284,-212,T,196
466,Deep Palace,Grim,4,2,2,328,227,101,CT,196
467,Deep Palace,Grim,0,1,-1,0,100,-100,T,196
468,Bottom Stairs,Grim,1,0,1,76,0,76,CT,196
469,Bottom Stairs,Grim,2,3,-1,166,318,-152,T,196
470,Close Market door,Grim,0,2,-2,100,173,-73,CT,196
471,Close Market door,Grim,0,0,0,0,0,0,T,196
472,A Site,Grim,2,1,1,262,96,166,CT,196
473,A Site,Grim,1,3,-2,234,294,-60,T,196
474,Left Side Platform,Grim,1,0,1,114,27,87,CT,196
475,Left Side Platform,Grim,5,2,3,722,294,428,T,196
476,CT Catwalk,Grim,1,1,0,171,139,32,CT,196
477,CT Catwalk,Grim,0,2,-2,0,197,-197,T,196
478,Arch,Grim,1,2,-1,128,200,-72,CT,196
479,Arch,Grim,0,0,0,0,0,0,T,196
480,Back B Site Peeking Apps/Plat,Grim,1,1,0,126,122,4,CT,196
481,Back B Site Peeking Apps/Plat,Grim,2,1,1,162,112,50,T,196
482,T Spawn A Ramp,Grim,0,0,0,0,0,0,CT,196
483,T Spawn A Ramp,Grim,5,1,4,395,197,198,T,196
484,Bench,Grim,4,1,3,326,128,198,CT,196
485,Bench,Grim,0,2,-2,0,85,-85,T,196
486,Deep Jungle,Grim,0,0,0,0,0,0,CT,196
487,Deep Jungle,Grim,1,1,0,154,70,84,T,196
488,CT Left Side,Grim,1,2,-1,162,253,-91,CT,196
489,CT Left Side,Grim,2,0,2,117,0,117,T,196
490,Deep Catwalk,Grim,0,0,0,0,0,0,CT,196
491,Deep Catwalk,Grim,0,0,0,81,0,81,T,196
492,Catwalk T Aparments Peek,Grim,1,0,1,38,0,38,CT,196
493,Catwalk T Aparments Peek,Grim,1,1,0,74,100,-26,T,196
494,B site Market Plant,Grim,0,1,-1,0,100,-100,CT,196
495,B site Market Plant,Grim,2,1,1,221,25,196,T,196
496,Apartments Right CT Corner,Grim,0,1,-1,89,100,-11,CT,196
497,Apartments Right CT Corner,Grim,0,1,-1,4,100,-96,T,196
498,Underpass,Grim,1,1,0,100,127,-27,CT,196
499,Underpass,Grim,3,1,2,346,320,26,T,196
500,Tetris,Grim,0,1,-1,0,100,-100,CT,196
501,Tetris,Grim,1,0,1,11,0,11,T,196
502,Deep T Spawn T Ramp,Grim,0,0,0,0,0,0,CT,196
503,Deep T Spawn T Ramp,Grim,0,0,0,0,0,0,T,196
504,Back Right B Site from T's Perspective,Grim,0,1,-1,0,100,-100,CT,196
505,Back Right B Site from T's Perspective,Grim,0,0,0,0,0,0,T,196
506,Deep T Apps Underpass STairs,Grim,0,0,0,0,0,0,CT,196
507,Deep T Apps Underpass STairs,Grim,3,1,2,235,100,135,T,196
508,Catwalk Plant B Site,Grim,1,0,1,40,0,40,CT,196
509,Catwalk Plant B Site,Grim,1,2,-1,227,327,-100,T,196
510,Snipers Palace Peek,Grim,0,1,-1,0,100,-100,CT,196
511,Snipers Palace Peek,Grim,0,0,0,0,0,0,T,196
512,Top Connector,Grim,0,1,-1,0,100,-100,CT,196
513,Top Connector,Grim,1,1,0,100,149,-49,T,196
514,Bottom Connector,Grim,0,0,0,0,0,0,CT,196
515,Bottom Connector,Grim,0,1,-1,37,94,-57,T,196
516,Close Left CT A Ramp,Grim,0,1,-1,44,100,-56,CT,196
517,Close Left CT A Ramp,Grim,2,0,2,169,17,152,T,196
518,Snipers Nest,Grim,0,1,-1,0,100,-100,CT,196
519,Snipers Nest,Grim,0,0,0,0,0,0,T,196
520,Leftside Connector,Grim,0,0,0,0,0,0,CT,196
521,Leftside Connector,Grim,1,0,1,100,0,100,T,196
522,T Palace Stairs Peek,Grim,0,1,-1,68,100,-32,CT,196
523,T Palace Stairs Peek,Grim,0,0,0,0,0,0,T,196
524,Market Window Peek,Grim,0,1,-1,0,100,-100,CT,196
525,Market Window Peek,Grim,0,0,0,0,0,0,T,196
526,Ladder Room Catwalk Side,Grim,0,0,0,0,0,0,CT,196
527,Ladder Room Catwalk Side,Grim,0,0,0,0,0,0,T,196
528,Catwalk Connector Peek,Grim,0,0,0,0,0,0,CT,196
529,Catwalk Connector Peek,Grim,1,1,0,19,100,-81,T,196
530,Bottom Mid Ladder Room Peek,Grim,0,0,0,0,0,0,CT,196
531,Bottom Mid Ladder Room Peek,Grim,0,1,-1,0,131,-131,T,196
532,Firebox,Grim,1,0,1,100,0,100,CT,196
533,Firebox,Grim,2,0,2,200,24,176,T,196
534,Forest,Grim,0,1,-1,28,68,-40,CT,196
535,Forest,Grim,0,0,0,0,8,-8,T,196
536,Middle Bench,Grim,0,0,0,0,0,0,CT,196
537,Middle Bench,Grim,0,1,-1,16,100,-84,T,196
538,Semi Elevated CT Van,Grim,1,1,0,20,100,-80,CT,196
539,Semi Elevated CT Van,Grim,0,0,0,0,0,0,T,196
540,Bench Closer to Tribox,Grim,0,0,0,100,27,73,CT,196
541,Bench Closer to Tribox,Grim,0,0,0,0,0,0,T,196
542,Top Mid,Grim,0,0,0,0,0,0,CT,196
543,Top Mid,Grim,1,0,1,77,81,-4,T,196
544,T Spawn,Grim,2,0,2,200,0,200,CT,196
545,T Spawn,Grim,0,0,0,0,0,0,T,196
546,market,Grim,0,0,0,14,0,14,CT,196
547,market,Grim,0,0,0,0,0,0,T,196
548,Top Mid Left Side,Grim,0,0,0,0,0,0,CT,196
549,Top Mid Left Side,Grim,0,1,-1,97,103,-6,T,196
550,Attic,Grim,0,0,0,0,0,0,CT,196
551,Attic,Grim,0,1,-1,0,7,-7,T,196
552,B Bombsite Cross to Catwalk,Grim,1,0,1,109,35,74,CT,196
553,B Bombsite Cross to Catwalk,Grim,0,1,-1,0,16,-16,T,196
554,CT Outside Market,Grim,0,0,0,1,22,-21,CT,196
555,CT Outside Market,Grim,0,0,0,0,0,0,T,196
556,Bench Closer To Jungle,Grim,0,0,0,0,0,0,CT,196
557,Bench Closer To Jungle,Grim,0,0,0,0,0,0,T,196
558,Balcony Boaxes,Grim,0,1,-1,0,100,-100,CT,196
559,Balcony Boaxes,Grim,0,0,0,7,0,7,T,196
560,Ninja,Grim,0,0,0,0,0,0,CT,196
561,Ninja,Grim,0,0,0,0,0,0,T,196
562,Van Barrel Peek,Grim,1,0,1,78,0,78,CT,196
563,Van Barrel Peek,Grim,0,1,-1,0,10,-10,T,196
564,A Site,Fallen,0,0,0,0,0,0,CT,106
565,A Site,Fallen,2,1,1,257,191,66,T,106
566,A Ramp,Fallen,0,1,-1,89,100,-11,CT,106
567,A Ramp,Fallen,4,3,1,469,380,89,T,106
568,Ticketbooth ,Fallen,5,4,1,717,437,280,CT,106
569,Ticketbooth ,Fallen,0,0,0,83,0,83,T,106
570,CT Side Apps,Fallen,1,0,1,100,0,100,CT,106
571,CT Side Apps,Fallen,0,4,-4,0,257,-257,T,106
572,Deep Catwalk,Fallen,0,2,-2,0,186,-186,CT,106
573,Deep Catwalk,Fallen,0,2,-2,1,106,-105,T,106
574,Underpass,Fallen,1,2,-1,173,127,46,CT,106
575,Underpass,Fallen,1,0,1,87,93,-6,T,106
576,Mid Close Connector,Fallen,1,1,0,46,116,-70,CT,106
577,Mid Close Connector,Fallen,2,1,1,156,100,56,T,106
578,Top Mid Left Side,Fallen,1,0,1,25,0,25,CT,106
579,Top Mid Left Side,Fallen,2,0,2,282,38,244,T,106
580,Top Mid,Fallen,0,1,-1,0,100,-100,CT,106
581,Top Mid,Fallen,1,3,-2,111,127,-16,T,106
582,Close Left CT A Ramp,Fallen,1,2,-1,100,158,-58,CT,106
583,Close Left CT A Ramp,Fallen,0,0,0,0,0,0,T,106
584,Top Connector,Fallen,0,0,0,0,0,0,CT,106
585,Top Connector,Fallen,0,1,-1,0,100,-100,T,106
586,Bottom Stairs,Fallen,2,1,1,165,101,64,CT,106
587,Bottom Stairs,Fallen,1,1,0,100,186,-86,T,106
588,A Site Exposed to Stairs Connector Cat,Fallen,0,1,-1,0,139,-139,CT,106
589,A Site Exposed to Stairs Connector Cat,Fallen,1,1,0,76,14,62,T,106
590,Top Balcony,Fallen,0,1,-1,106,100,6,CT,106
591,Top Balcony,Fallen,0,0,0,0,0,0,T,106
592,Back B Site Peeking Apps/Plat,Fallen,0,0,0,5,0,5,CT,106
593,Back B Site Peeking Apps/Plat,Fallen,0,0,0,43,0,43,T,106
594,T Spawn A Ramp,Fallen,0,0,0,0,0,0,CT,106
595,T Spawn A Ramp,Fallen,0,1,-1,0,167,-167,T,106
596,Deep CT,Fallen,1,1,0,100,100,0,CT,106
597,Deep CT,Fallen,0,0,0,0,0,0,T,106
598,B Bombsite Cross to Catwalk,Fallen,1,1,0,9,39,-30,CT,106
599,B Bombsite Cross to Catwalk,Fallen,0,1,-1,0,100,-100,T,106
600,Market Window Peek,Fallen,0,1,-1,6,86,-80,CT,106
601,Market Window Peek,Fallen,0,0,0,0,0,0,T,106
602,Apartments Right CT Corner,Fallen,0,0,0,0,0,0,CT,106
603,Apartments Right CT Corner,Fallen,0,2,-2,27,276,-249,T,106
604,T Palace Stairs Peek,Fallen,1,0,1,100,34,66,CT,106
605,T Palace Stairs Peek,Fallen,0,1,-1,0,100,-100,T,106
606,Bottom Connector,Fallen,1,0,1,100,0,100,CT,106
607,Bottom Connector,Fallen,1,1,0,96,98,-2,T,106
608,Deep T Apps,Fallen,0,0,0,0,0,0,CT,106
609,Deep T Apps,Fallen,0,1,-1,0,154,-154,T,106
610,Jungle Plant,Fallen,1,0,1,11,0,11,CT,106
611,Jungle Plant,Fallen,0,1,-1,0,100,-100,T,106
612,Ninja,Fallen,0,1,-1,0,100,-100,CT,106
613,Ninja,Fallen,1,0,1,100,0,100,T,106
614,Deep Palace,Fallen,0,1,-1,0,100,-100,CT,106
615,Deep Palace,Fallen,0,0,0,0,0,0,T,106
616,market,Fallen,1,1,0,97,41,56,CT,106
617,market,Fallen,1,0,1,100,0,100,T,106
618,Deep Jungle,Fallen,1,0,1,89,0,89,CT,106
619,Deep Jungle,Fallen,1,0,1,15,0,15,T,106
620,CT Left Side,Fallen,0,2,-2,86,197,-111,CT,106
621,CT Left Side,Fallen,1,0,1,47,52,-5,T,106
622,Default A,Fallen,1,0,1,100,30,70,CT,106
623,Default A,Fallen,1,0,1,11,35,-24,T,106
624,Left Side Platform,Fallen,0,0,0,0,10,-10,CT,106
625,Left Side Platform,Fallen,0,0,0,57,0,57,T,106
626,Forest,Fallen,0,0,0,0,0,0,CT,106
627,Forest,Fallen,0,0,0,13,0,13,T,106
628,Close A Ramp,Fallen,1,1,0,138,116,22,CT,106
629,Close A Ramp,Fallen,1,0,1,100,0,100,T,106
630,Deep T Apps Underpass STairs,Fallen,0,0,0,0,0,0,CT,106
631,Deep T Apps Underpass STairs,Fallen,0,0,0,0,0,0,T,106
632,Top Mid towards Apps,Fallen,0,0,0,0,0,0,CT,106
633,Top Mid towards Apps,Fallen,0,0,0,1,2,-1,T,106
634,Behind Big Boxes,Fallen,0,0,0,0,0,0,CT,106
635,Behind Big Boxes,Fallen,0,0,0,36,1,35,T,106
636,Catwalk T Aparments Peek,Fallen,0,0,0,0,13,-13,CT,106
637,Catwalk T Aparments Peek,Fallen,0,0,0,0,29,-29,T,106
638,Top Mid Boxes Right Side Peek,Fallen,0,0,0,0,0,0,CT,106
639,Top Mid Boxes Right Side Peek,Fallen,0,0,0,0,0,0,T,106
640,Tetris,Fallen,0,0,0,0,0,0,CT,106
641,Tetris,Fallen,0,0,0,25,0,25,T,106
642,Top Mid Catwalk,Fallen,0,0,0,0,0,0,CT,106
643,Top Mid Catwalk,Fallen,0,0,0,0,0,0,T,106
644,Connector behind box,Fallen,0,1,-1,67,100,-33,CT,106
645,Connector behind box,Fallen,0,0,0,0,0,0,T,106
646,Firebox,Fallen,0,0,0,0,0,0,CT,106
647,Firebox,Fallen,1,0,1,74,0,74,T,106
648,Snipers Palace Peek,Fallen,2,1,1,343,102,241,CT,106
649,Snipers Palace Peek,Fallen,1,0,1,100,0,100,T,106
650,Underneath B apps plat,Fallen,1,0,1,50,0,50,CT,106
651,Underneath B apps plat,Fallen,0,0,0,0,0,0,T,106
652,Snipers Nest,Fallen,5,1,4,492,180,312,CT,106
653,Snipers Nest,Fallen,0,0,0,0,0,0,T,106
654,Bench Closer To Jungle,Fallen,0,0,0,0,0,0,CT,106
655,Bench Closer To Jungle,Fallen,0,1,-1,81,100,-19,T,106
656,Back Right B Site from T's Perspective,Fallen,1,0,1,100,0,100,CT,106
657,Back Right B Site from T's Perspective,Fallen,0,1,-1,51,72,-21,T,106
658,Close Market door,Fallen,2,1,1,152,127,25,CT,106
659,Close Market door,Fallen,0,0,0,66,0,66,T,106
660,Leftside Connector,Fallen,0,0,0,0,0,0,CT,106
661,Leftside Connector,Fallen,0,0,0,89,0,89,T,106
662,Left Side corner deep jungle,Fallen,0,0,0,0,0,0,CT,106
663,Left Side corner deep jungle,Fallen,0,0,0,0,0,0,T,106
664,T Deep Apps Underpass/Apps Peek,Fallen,0,0,0,0,0,0,CT,106
665,T Deep Apps Underpass/Apps Peek,Fallen,1,1,0,206,145,61,T,106
666,Triple Box,Fallen,1,0,1,101,26,75,CT,106
667,Triple Box,Fallen,0,0,0,0,0,0,T,106
668,Bench Closer to Tribox,Fallen,0,0,0,0,0,0,CT,106
669,Bench Closer to Tribox,Fallen,0,0,0,0,0,0,T,106
670,Ladder Room Catwalk Side,Fallen,0,0,0,0,0,0,CT,106
671,Ladder Room Catwalk Side,Fallen,1,0,1,100,28,72,T,106
672,T Deep apps,Fallen,0,0,0,0,0,0,CT,106
673,T Deep apps,Fallen,0,0,0,0,0,0,T,106
674,CT Catwalk,Fallen,0,0,0,15,15,0,CT,106
675,CT Catwalk,Fallen,0,1,-1,0,99,-99,T,106
