,Location,Player,Kills,Deaths,K/D,Damage Dealt,Damage Taken,Damage Differential,Side,Total Rounds
421,CT Deep Catwalk Mid peek,Niko,3,1,2,0,0,0,T,417
422,Close Market door,Niko,3,3,0,0,0,0,CT,417
423,Close Market door,Niko,0,0,0,0,0,0,T,417
424,Underpass,Niko,0,2,-2,0,0,0,CT,417
425,Underpass,Niko,4,2,2,0,0,0,T,417
426,Top Connector,Niko,2,1,1,0,0,0,CT,417
427,Top Connector,Niko,1,3,-2,0,0,0,T,417
428,Arch,Niko,0,1,-1,0,0,0,CT,417
429,Arch,Niko,6,2,4,0,0,0,T,417
430,CT Left Side,Niko,0,3,-3,0,0,0,CT,417
431,CT Left Side,Niko,1,1,0,0,0,0,T,417
432,Left Side Platform,Niko,1,0,1,0,0,0,CT,417
433,Left Side Platform,Niko,2,3,-1,0,0,0,T,417
434,B Bombsite Cross to Catwalk,Niko,2,0,2,0,0,0,CT,417
435,B Bombsite Cross to Catwalk,Niko,1,4,-3,0,0,0,T,417
436,Bottom Connector,Niko,5,1,4,0,0,0,CT,417
437,Bottom Connector,Niko,8,4,4,0,0,0,T,417
438,Deep T Apps,Niko,0,1,-1,0,0,0,CT,417
439,Deep T Apps,Niko,0,5,-5,0,0,0,T,417
440,Stairs Palace Peek,Niko,3,4,-1,0,0,0,CT,417
441,Stairs Palace Peek,Niko,3,0,3,0,0,0,T,417
442,Snipers Palace Peek,Niko,6,4,2,0,0,0,CT,417
443,Snipers Palace Peek,Niko,1,1,0,0,0,0,T,417
444,Inside Market Doors,Niko,4,2,2,0,0,0,CT,417
445,Inside Market Doors,Niko,0,1,-1,0,0,0,T,417
446,Connector behind box,Niko,6,3,3,0,0,0,CT,417
447,Connector behind box,Niko,0,1,-1,0,0,0,T,417
448,Catwalk Plant B Site,Niko,0,2,-2,0,0,0,CT,417
449,Catwalk Plant B Site,Niko,1,1,0,0,0,0,T,417
450,market,Niko,2,4,-2,0,0,0,CT,417
451,market,Niko,0,0,0,0,0,0,T,417
452,Close Left CT A Ramp,Niko,2,1,1,0,0,0,CT,417
453,Close Left CT A Ramp,Niko,3,1,2,0,0,0,T,417
454,Tetris,Niko,0,0,0,0,0,0,CT,417
455,Tetris,Niko,4,2,2,0,0,0,T,417
456,Bench,Niko,1,0,1,0,0,0,CT,417
457,Bench,Niko,0,1,-1,0,0,0,T,417
458,Top STairs,Niko,2,1,1,0,0,0,CT,417
459,Top STairs,Niko,0,3,-3,0,0,0,T,417
460,Back Left B Site From T's' Perspective,Niko,2,3,-1,0,0,0,CT,417
461,Back Left B Site From T's' Perspective,Niko,1,0,1,0,0,0,T,417
462,Under balcony,Niko,1,1,0,0,0,0,CT,417
463,Under balcony,Niko,3,3,0,0,0,0,T,417
464,Back B Site Peeking Apps/Plat,Niko,2,0,2,0,0,0,CT,417
465,Back B Site Peeking Apps/Plat,Niko,5,3,2,0,0,0,T,417
466,Top Mid towards Apps,Niko,0,0,0,0,0,0,CT,417
467,Top Mid towards Apps,Niko,4,1,3,0,0,0,T,417
468,Jungle Plant,Niko,0,1,-1,0,0,0,CT,417
469,Jungle Plant,Niko,1,0,1,0,0,0,T,417
470,Sandwhich,Niko,1,0,1,0,0,0,CT,417
471,Sandwhich,Niko,2,1,1,0,0,0,T,417
472,T Deep Apps Underpass/Apps Peek,Niko,0,2,-2,0,0,0,CT,417
473,T Deep Apps Underpass/Apps Peek,Niko,1,2,-1,0,0,0,T,417
474,CT Outside Market,Niko,2,1,1,0,0,0,CT,417
475,CT Outside Market,Niko,1,1,0,0,0,0,T,417
476,Forest,Niko,0,0,0,0,0,0,CT,417
477,Forest,Niko,0,1,-1,0,0,0,T,417
478,Top Mid Boxes Left Side Peek,Niko,0,0,0,0,0,0,CT,417
479,Top Mid Boxes Left Side Peek,Niko,1,3,-2,0,0,0,T,417
480,B Site Default Plant,Niko,0,0,0,0,0,0,CT,417
481,B Site Default Plant,Niko,1,1,0,0,0,0,T,417
482,Underneath B apps plat,Niko,2,0,2,0,0,0,CT,417
483,Underneath B apps plat,Niko,4,0,4,0,0,0,T,417
484,Register Market,Niko,0,1,-1,0,0,0,CT,417
485,Register Market,Niko,0,1,-1,0,0,0,T,417
486,Top Mid Boxes Right Side Peek,Niko,0,0,0,0,0,0,CT,417
487,Top Mid Boxes Right Side Peek,Niko,3,0,3,0,0,0,T,417
488,T Spawn A Ramp,Niko,0,0,0,0,0,0,CT,417
489,T Spawn A Ramp,Niko,9,2,7,0,0,0,T,417
490,Close Right Market Window,Niko,1,1,0,0,0,0,CT,417
491,Close Right Market Window,Niko,1,0,1,0,0,0,T,417
492,Murder Hole,Niko,1,1,0,0,0,0,CT,417
493,Murder Hole,Niko,0,1,-1,0,0,0,T,417
494,Firebox,Niko,5,1,4,0,0,0,CT,417
495,Firebox,Niko,3,0,3,0,0,0,T,417
496,Ladder Room Catwalk Side,Niko,0,0,0,0,0,0,CT,417
497,Ladder Room Catwalk Side,Niko,0,0,0,0,0,0,T,417
498,Right Side Platform,Niko,0,0,0,0,0,0,CT,417
499,Right Side Platform,Niko,0,0,0,0,0,0,T,417
500,Bottom Mid Ladder Room Peek,Niko,1,0,1,0,0,0,CT,417
501,Bottom Mid Ladder Room Peek,Niko,0,1,-1,0,0,0,T,417
502,Back Right B Site from T's Perspective,Niko,1,1,0,0,0,0,CT,417
503,Back Right B Site from T's Perspective,Niko,1,0,1,0,0,0,T,417
504,T Apps TV,Niko,0,0,0,0,0,0,CT,417
505,T Apps TV,Niko,0,0,0,0,0,0,T,417
506,Right Side Snipers Nest,Niko,1,0,1,0,0,0,CT,417
507,Right Side Snipers Nest,Niko,0,0,0,0,0,0,T,417
508,B site Market Plant,Niko,0,0,0,0,0,0,CT,417
509,B site Market Plant,Niko,1,0,1,0,0,0,T,417
510,Behind Big Boxes,Niko,0,0,0,0,0,0,CT,417
511,Behind Big Boxes,Niko,1,0,1,0,0,0,T,417
512,Balcony Boaxes,Niko,2,1,1,0,0,0,CT,417
513,Balcony Boaxes,Niko,1,0,1,0,0,0,T,417
514,Deep T Spawn T Ramp,Niko,0,0,0,0,0,0,CT,417
515,Deep T Spawn T Ramp,Niko,0,1,-1,0,0,0,T,417
516,Ninja,Niko,1,1,0,0,0,0,CT,417
517,Ninja,Niko,0,0,0,0,0,0,T,417
518,Deep T Apps Underpass STairs,Niko,1,1,0,0,0,0,CT,417
519,Deep T Apps Underpass STairs,Niko,1,0,1,0,0,0,T,417
520,T Spawn towards Apps,Niko,0,0,0,0,0,0,CT,417
521,T Spawn towards Apps,Niko,1,0,1,0,0,0,T,417
522,Bottom Mid Boosting Snipers,Niko,0,0,0,0,0,0,CT,417
523,Bottom Mid Boosting Snipers,Niko,0,1,-1,0,0,0,T,417
524,Elevated Snipers Awp Peek,Niko,0,1,-1,0,0,0,CT,417
525,Elevated Snipers Awp Peek,Niko,0,0,0,0,0,0,T,417
526,Close Market Window,Niko,2,1,1,0,0,0,CT,417
527,Close Market Window,Niko,0,0,0,0,0,0,T,417
528,Underpass Peek from Snipers,Niko,0,0,0,0,0,0,CT,417
529,Underpass Peek from Snipers,Niko,0,0,0,0,0,0,T,417
530,Under window B apps,Niko,0,0,0,0,0,0,CT,417
531,Under window B apps,Niko,0,0,0,0,0,0,T,417
532,Bench Closer to Tribox,Niko,0,0,0,0,0,0,CT,417
533,Bench Closer to Tribox,Niko,0,0,0,0,0,0,T,417
534,Van Barrel Peek,Niko,1,0,1,0,0,0,CT,417
535,Van Barrel Peek,Niko,0,1,-1,0,0,0,T,417
536,T apps entrance close left,Niko,0,1,-1,0,0,0,CT,417
537,T apps entrance close left,Niko,0,0,0,0,0,0,T,417
538,CT Spawn,Niko,1,1,0,0,0,0,CT,417
539,CT Spawn,Niko,0,0,0,0,0,0,T,417
540,Apartments Right CT Corner,Niko,0,0,0,0,0,0,CT,417
541,Apartments Right CT Corner,Niko,1,1,0,0,0,0,T,417
542,BankInterior,Niko,0,0,0,117,151,-34,CT,417
543,BankInterior,Niko,0,1,-1,100,12,88,T,417
544,T Deep apps,Niko,0,0,0,0,0,0,CT,417
545,T Deep apps,Niko,1,1,0,0,0,0,T,417
546,T Spawn,Niko,1,0,1,0,0,0,CT,417
547,T Spawn,Niko,0,0,0,0,0,0,T,417
548,CT Side Apps,Amanek,4,4,0,0,0,0,CT,417
549,CT Side Apps,Amanek,3,20,-17,0,0,0,T,417
550,Deep T Apps,Amanek,0,2,-2,0,0,0,CT,417
551,Deep T Apps,Amanek,9,8,1,0,0,0,T,417
552,Default A,Amanek,9,2,7,0,0,0,CT,417
553,Default A,Amanek,4,5,-1,0,0,0,T,417
554,Underneath B apps plat,Amanek,14,13,1,0,0,0,CT,417
555,Underneath B apps plat,Amanek,2,2,0,0,0,0,T,417
556,CT Catwalk,Amanek,2,5,-3,0,0,0,CT,417
557,CT Catwalk,Amanek,2,2,0,0,0,0,T,417
558,A Ramp,Amanek,2,3,-1,0,0,0,CT,417
559,A Ramp,Amanek,5,4,1,0,0,0,T,417
560,B Bombsite Cross to Catwalk,Amanek,2,0,2,0,0,0,CT,417
561,B Bombsite Cross to Catwalk,Amanek,15,11,4,0,0,0,T,417
562,A Site,Amanek,0,2,-2,0,0,0,CT,417
563,A Site,Amanek,5,9,-4,0,0,0,T,417
564,Bench,Amanek,11,11,0,16,0,16,CT,417
565,Bench,Amanek,0,1,-1,0,0,0,T,417
566,Bottom Stairs,Amanek,0,2,-2,0,0,0,CT,417
567,Bottom Stairs,Amanek,4,6,-2,0,0,0,T,417
568,Top Balcony,Amanek,1,2,-1,0,0,0,CT,417
569,Top Balcony,Amanek,3,7,-4,0,0,0,T,417
570,Ticketbooth ,Amanek,22,12,10,0,0,0,CT,417
571,Ticketbooth ,Amanek,1,0,1,0,0,0,T,417
572,Deep Jungle,Amanek,2,0,2,0,0,0,CT,417
573,Deep Jungle,Amanek,6,9,-3,0,0,0,T,417
574,Left Side Platform,Amanek,3,4,-1,0,0,0,CT,417
575,Left Side Platform,Amanek,5,4,1,0,0,0,T,417
576,Deep CT,Amanek,2,9,-7,0,0,0,CT,417
577,Deep CT,Amanek,2,2,0,0,0,0,T,417
578,Mid Close Connector,Amanek,1,4,-3,0,0,0,CT,417
579,Mid Close Connector,Amanek,1,6,-5,0,0,0,T,417
580,Close Market door,Amanek,2,2,0,0,0,0,CT,417
581,Close Market door,Amanek,9,1,8,0,0,0,T,417
582,Close Left CT A Ramp,Amanek,0,0,0,0,0,0,CT,417
583,Close Left CT A Ramp,Amanek,0,6,-6,0,0,0,T,417
584,Arch,Amanek,4,2,2,0,0,0,CT,417
585,Arch,Amanek,1,3,-2,0,0,0,T,417
586,Triple Box,Amanek,2,4,-2,0,0,0,CT,417
587,Triple Box,Amanek,1,4,-3,0,0,0,T,417
588,Catwalk T Aparments Peek,Amanek,2,4,-2,0,0,0,CT,417
589,Catwalk T Aparments Peek,Amanek,1,1,0,0,0,0,T,417
590,Top Mid,Amanek,0,1,-1,0,0,0,CT,417
591,Top Mid,Amanek,1,7,-6,0,0,0,T,417
592,Underpass,Amanek,2,2,0,0,0,0,CT,417
593,Underpass,Amanek,0,6,-6,0,0,0,T,417
594,Snipers Nest,Amanek,5,5,0,0,0,0,CT,417
595,Snipers Nest,Amanek,2,1,1,0,0,0,T,417
596,T Palace Stairs Peek,Amanek,1,2,-1,0,0,0,CT,417
597,T Palace Stairs Peek,Amanek,4,6,-2,0,0,0,T,417
598,Snipers Palace Peek,Amanek,0,3,-3,0,0,0,CT,417
599,Snipers Palace Peek,Amanek,0,1,-1,0,0,0,T,417
600,B site Market Plant,Amanek,0,2,-2,38,95,-57,CT,417
601,B site Market Plant,Amanek,3,2,1,0,0,0,T,417
602,CT Deep Catwalk Mid peek,Amanek,3,4,-1,0,0,0,CT,417
603,CT Deep Catwalk Mid peek,Amanek,0,1,-1,0,0,0,T,417
604,Catwalk Plant B Site,Amanek,1,2,-1,0,0,0,CT,417
605,Catwalk Plant B Site,Amanek,3,5,-2,0,0,0,T,417
606,Back B Site Peeking Apps/Plat,Amanek,4,4,0,14,0,14,CT,417
607,Back B Site Peeking Apps/Plat,Amanek,0,0,0,0,0,0,T,417
608,Right Side Connector,Amanek,0,1,-1,0,0,0,CT,417
609,Right Side Connector,Amanek,2,4,-2,0,0,0,T,417
610,A Site Exposed to Stairs Connector Cat,Amanek,3,0,3,0,0,0,CT,417
611,A Site Exposed to Stairs Connector Cat,Amanek,2,4,-2,0,0,0,T,417
612,Under window B apps,Amanek,1,1,0,0,0,0,CT,417
613,Under window B apps,Amanek,3,5,-2,0,0,0,T,417
614,Deep T Apps Underpass STairs,Amanek,0,0,0,0,0,0,CT,417
615,Deep T Apps Underpass STairs,Amanek,1,3,-2,0,0,0,T,417
616,Under balcony,Amanek,0,1,-1,0,0,0,CT,417
617,Under balcony,Amanek,0,2,-2,0,0,0,T,417
618,Top STairs,Amanek,2,2,0,0,0,0,CT,417
619,Top STairs,Amanek,1,2,-1,0,0,0,T,417
620,Sandwhich,Amanek,0,0,0,0,0,0,CT,417
621,Sandwhich,Amanek,1,2,-1,0,0,0,T,417
622,market,Amanek,2,1,1,0,0,0,CT,417
623,market,Amanek,1,1,0,0,0,0,T,417
624,CT Spawn,Amanek,0,3,-3,0,0,0,CT,417
625,CT Spawn,Amanek,2,2,0,0,0,0,T,417
626,CT Outside Market,Amanek,1,2,-1,0,0,0,CT,417
627,CT Outside Market,Amanek,2,3,-1,0,0,0,T,417
628,Top Mid Left Side,Amanek,0,0,0,0,0,0,CT,417
629,Top Mid Left Side,Amanek,2,2,0,0,0,0,T,417
630,Tetris,Amanek,1,0,1,0,0,0,CT,417
631,Tetris,Amanek,3,4,-1,0,0,0,T,417
632,B Site Default Plant,Amanek,0,1,-1,0,0,0,CT,417
633,B Site Default Plant,Amanek,0,3,-3,0,0,0,T,417
634,Market Window Peek,Amanek,3,2,1,0,0,0,CT,417
635,Market Window Peek,Amanek,1,0,1,0,0,0,T,417
636,Deep Palace,Amanek,1,1,0,0,0,0,CT,417
637,Deep Palace,Amanek,0,3,-3,0,0,0,T,417
638,Apartments Right CT Corner,Amanek,0,0,0,0,0,0,CT,417
639,Apartments Right CT Corner,Amanek,0,2,-2,0,0,0,T,417
640,Inside Market Doors,Amanek,0,2,-2,0,0,0,CT,417
641,Inside Market Doors,Amanek,3,0,3,0,0,0,T,417
642,Back Left B Site From T's' Perspective,Amanek,3,1,2,0,0,0,CT,417
643,Back Left B Site From T's' Perspective,Amanek,1,0,1,0,0,0,T,417
644,Bottom Connector,Amanek,1,0,1,0,0,0,CT,417
645,Bottom Connector,Amanek,0,3,-3,0,0,0,T,417
646,Jungle Plant,Amanek,1,1,0,0,0,0,CT,417
647,Jungle Plant,Amanek,0,2,-2,0,0,0,T,417
648,Top Connector,Amanek,1,0,1,0,0,0,CT,417
649,Top Connector,Amanek,2,1,1,0,0,0,T,417
650,Bench Closer To Jungle,Amanek,0,0,0,0,0,0,CT,417
651,Bench Closer To Jungle,Amanek,1,3,-2,0,0,0,T,417
652,Close A Ramp,Amanek,1,0,1,0,0,0,CT,417
653,Close A Ramp,Amanek,0,2,-2,0,0,0,T,417
654,Catwalk Connector Peek,Amanek,0,0,0,0,0,0,CT,417
655,Catwalk Connector Peek,Amanek,2,2,0,0,0,0,T,417
656,T Spawn A Ramp,Amanek,1,0,1,0,0,0,CT,417
657,T Spawn A Ramp,Amanek,0,2,-2,0,0,0,T,417
658,Back Right B Site from T's Perspective,Amanek,0,0,0,0,0,0,CT,417
659,Back Right B Site from T's Perspective,Amanek,0,1,-1,0,0,0,T,417
660,Murder Hole,Amanek,1,1,0,0,0,0,CT,417
661,Murder Hole,Amanek,0,0,0,0,0,0,T,417
662,Deep Catwalk,Amanek,2,1,1,0,0,0,CT,417
663,Deep Catwalk,Amanek,3,2,1,0,0,0,T,417
664,T Deep Apps Underpass/Apps Peek,Amanek,1,0,1,0,0,0,CT,417
665,T Deep Apps Underpass/Apps Peek,Amanek,2,2,0,0,0,0,T,417
666,Close Right Market Window,Amanek,3,0,3,0,0,0,CT,417
667,Close Right Market Window,Amanek,3,4,-1,0,0,0,T,417
668,Right Side Platform,Amanek,0,2,-2,0,0,0,CT,417
669,Right Side Platform,Amanek,0,0,0,0,0,0,T,417
670,Firebox,Amanek,0,0,0,0,0,0,CT,417
671,Firebox,Amanek,3,3,0,0,0,0,T,417
672,Middle Bench,Amanek,0,0,0,0,0,0,CT,417
673,Middle Bench,Amanek,2,3,-1,0,0,0,T,417
674,Ladder Room Catwalk Side,Amanek,0,0,0,0,0,0,CT,417
675,Ladder Room Catwalk Side,Amanek,2,2,0,0,0,0,T,417
676,Left Side corner deep jungle,Amanek,0,1,-1,0,0,0,CT,417
677,Left Side corner deep jungle,Amanek,0,0,0,0,0,0,T,417
678,Top Van,Amanek,0,0,0,0,0,0,CT,417
679,Top Van,Amanek,0,1,-1,0,0,0,T,417
680,Top Mid towards Apps,Amanek,0,0,0,0,0,0,CT,417
681,Top Mid towards Apps,Amanek,1,1,0,0,0,0,T,417
682,Stairs Palace Peek,Amanek,3,1,2,0,0,0,CT,417
683,Stairs Palace Peek,Amanek,0,0,0,0,0,0,T,417
684,Forest,Amanek,2,1,1,0,0,0,CT,417
685,Forest,Amanek,1,0,1,0,0,0,T,417
686,Van Barrel Peek,Amanek,1,1,0,0,0,0,CT,417
687,Van Barrel Peek,Amanek,0,0,0,0,0,0,T,417
688,Bench Closer to Tribox,Amanek,0,0,0,0,0,0,CT,417
689,Bench Closer to Tribox,Amanek,0,2,-2,0,0,0,T,417
690,Leftside Connector,Amanek,1,1,0,0,0,0,CT,417
691,Leftside Connector,Amanek,0,0,0,0,0,0,T,417
692,T Deep apps,Amanek,0,1,-1,0,0,0,CT,417
693,T Deep apps,Amanek,0,0,0,0,0,0,T,417
694,Flowerpot CT,Amanek,0,1,-1,0,0,0,CT,417
695,Flowerpot CT,Amanek,0,0,0,0,0,0,T,417
696,Register Market,Amanek,0,0,0,0,0,0,CT,417
697,Register Market,Amanek,0,0,0,0,0,0,T,417
698,Semi Elevated CT Van,Amanek,3,1,2,0,0,0,CT,417
699,Semi Elevated CT Van,Amanek,0,0,0,0,0,0,T,417
700,Bottom Mid Boosting Snipers,Amanek,0,0,0,0,0,0,CT,417
701,Bottom Mid Boosting Snipers,Amanek,0,1,-1,0,0,0,T,417
702,Behind Big Boxes,Amanek,0,0,0,0,0,0,CT,417
703,Behind Big Boxes,Amanek,0,0,0,0,0,0,T,417
704,BarnRoof,Amanek,0,0,0,81,379,-298,CT,417
705,BarnRoof,Amanek,0,1,-1,324,223,101,T,417
706,Ninja,Amanek,1,0,1,0,0,0,CT,417
707,Ninja,Amanek,1,0,1,0,0,0,T,417
708,T Spawn towards Apps,Amanek,0,1,-1,0,0,0,CT,417
709,T Spawn towards Apps,Amanek,2,0,2,0,0,0,T,417
710,Right Side Snipers Nest,Amanek,0,0,0,0,0,0,CT,417
711,Right Side Snipers Nest,Amanek,1,0,1,0,0,0,T,417
712,T Spawn,Amanek,0,1,-1,0,0,0,CT,417
713,T Spawn,Amanek,0,0,0,0,0,0,T,417
714,Bottom Stairs,Jackz,5,5,0,0,0,0,CT,282
715,Bottom Stairs,Jackz,2,8,-6,0,0,0,T,282
716,CT Catwalk,Jackz,1,2,-1,0,0,0,CT,282
717,CT Catwalk,Jackz,3,5,-2,0,0,0,T,282
718,Ticketbooth ,Jackz,6,6,0,0,0,0,CT,282
719,Ticketbooth ,Jackz,7,3,4,0,0,0,T,282
720,Top Balcony,Jackz,3,5,-2,0,0,0,CT,282
721,Top Balcony,Jackz,2,2,0,0,0,0,T,282
722,Default A,Jackz,4,6,-2,0,0,0,CT,282
723,Default A,Jackz,4,3,1,0,0,0,T,282
724,Left Side Platform,Jackz,1,3,-2,0,0,0,CT,282
725,Left Side Platform,Jackz,4,5,-1,0,0,0,T,282
726,CT Side Apps,Jackz,2,0,2,0,0,0,CT,282
727,CT Side Apps,Jackz,1,5,-4,0,0,0,T,282
728,Deep Catwalk,Jackz,0,0,0,0,0,0,CT,282
729,Deep Catwalk,Jackz,0,5,-5,0,0,0,T,282
730,Deep T Apps,Jackz,1,4,-3,0,0,0,CT,282
731,Deep T Apps,Jackz,4,3,1,0,0,0,T,282
732,A Site,Jackz,1,2,-1,0,0,0,CT,282
733,A Site,Jackz,3,6,-3,0,0,0,T,282
734,Deep Jungle,Jackz,4,4,0,0,0,0,CT,282
735,Deep Jungle,Jackz,1,3,-2,0,0,0,T,282
736,Top Mid Left Side,Jackz,0,0,0,0,0,0,CT,282
737,Top Mid Left Side,Jackz,5,7,-2,0,0,0,T,282
738,Deep CT,Jackz,1,2,-1,0,0,0,CT,282
739,Deep CT,Jackz,0,1,-1,0,0,0,T,282
740,Triple Box,Jackz,1,1,0,0,0,0,CT,282
741,Triple Box,Jackz,6,4,2,0,0,0,T,282
742,CT Deep Catwalk Mid peek,Jackz,2,3,-1,0,0,0,CT,282
743,CT Deep Catwalk Mid peek,Jackz,3,3,0,0,0,0,T,282
744,Mid Close Connector,Jackz,2,3,-1,0,0,0,CT,282
745,Mid Close Connector,Jackz,1,2,-1,0,0,0,T,282
746,Close A Ramp,Jackz,1,1,0,0,0,0,CT,282
747,Close A Ramp,Jackz,3,6,-3,0,0,0,T,282
748,A Ramp,Jackz,1,1,0,0,0,0,CT,282
749,A Ramp,Jackz,1,4,-3,0,0,0,T,282
750,Sandwhich,Jackz,0,3,-3,0,0,0,CT,282
751,Sandwhich,Jackz,2,3,-1,0,0,0,T,282
752,Catwalk Connector Peek,Jackz,1,2,-1,0,0,0,CT,282
753,Catwalk Connector Peek,Jackz,2,4,-2,0,0,0,T,282
754,Bottom Connector,Jackz,0,0,0,0,0,0,CT,282
755,Bottom Connector,Jackz,1,1,0,0,0,0,T,282
756,Arch,Jackz,2,4,-2,0,0,0,CT,282
757,Arch,Jackz,1,0,1,0,0,0,T,282
758,Close Market door,Jackz,8,3,5,0,0,0,CT,282
759,Close Market door,Jackz,1,1,0,0,0,0,T,282
760,A Site Exposed to Stairs Connector Cat,Jackz,2,0,2,0,0,0,CT,282
761,A Site Exposed to Stairs Connector Cat,Jackz,9,6,3,0,0,0,T,282
762,B Bombsite Cross to Catwalk,Jackz,5,4,1,0,0,0,CT,282
763,B Bombsite Cross to Catwalk,Jackz,3,2,1,0,0,0,T,282
764,Bench,Jackz,1,3,-2,0,0,0,CT,282
765,Bench,Jackz,0,1,-1,0,0,0,T,282
766,Jungle Plant,Jackz,0,1,-1,0,0,0,CT,282
767,Jungle Plant,Jackz,2,3,-1,0,0,0,T,282
768,Top Mid,Jackz,1,1,0,0,0,0,CT,282
769,Top Mid,Jackz,0,3,-3,0,0,0,T,282
770,T Palace Stairs Peek,Jackz,0,0,0,0,0,0,CT,282
771,T Palace Stairs Peek,Jackz,1,2,-1,0,0,0,T,282
772,Snipers Nest,Jackz,1,1,0,0,0,0,CT,282
773,Snipers Nest,Jackz,1,2,-1,0,0,0,T,282
774,Back B Site Peeking Apps/Plat,Jackz,0,2,-2,0,0,0,CT,282
775,Back B Site Peeking Apps/Plat,Jackz,0,1,-1,0,0,0,T,282
776,Back Left B Site From T's' Perspective,Jackz,2,2,0,0,0,0,CT,282
777,Back Left B Site From T's' Perspective,Jackz,0,1,-1,0,0,0,T,282
778,Connector behind box,Jackz,0,2,-2,0,0,0,CT,282
779,Connector behind box,Jackz,0,0,0,0,0,0,T,282
780,Catwalk Plant B Site,Jackz,2,2,0,0,0,0,CT,282
781,Catwalk Plant B Site,Jackz,2,2,0,0,0,0,T,282
782,market,Jackz,0,1,-1,0,0,0,CT,282
783,market,Jackz,2,0,2,0,0,0,T,282
784,Stairs Palace Peek,Jackz,0,4,-4,0,0,0,CT,282
785,Stairs Palace Peek,Jackz,2,0,2,0,0,0,T,282
786,CT Left Side,Jackz,0,2,-2,0,0,0,CT,282
787,CT Left Side,Jackz,2,2,0,0,0,0,T,282
788,Top Connector,Jackz,1,0,1,0,0,0,CT,282
789,Top Connector,Jackz,2,2,0,0,0,0,T,282
790,Close Left CT A Ramp,Jackz,0,0,0,0,0,0,CT,282
791,Close Left CT A Ramp,Jackz,1,1,0,0,0,0,T,282
792,CT Spawn,Jackz,0,1,-1,0,0,0,CT,282
793,CT Spawn,Jackz,0,2,-2,0,0,0,T,282
794,Underneath B apps plat,Jackz,0,1,-1,0,0,0,CT,282
795,Underneath B apps plat,Jackz,1,1,0,0,0,0,T,282
796,Ladder Room Catwalk Side,Jackz,0,0,0,0,0,0,CT,282
797,Ladder Room Catwalk Side,Jackz,2,2,0,0,0,0,T,282
798,Market Window Peek,Jackz,0,2,-2,0,0,0,CT,282
799,Market Window Peek,Jackz,0,0,0,0,0,0,T,282
800,Underpass,Jackz,1,2,-1,0,0,0,CT,282
801,Underpass,Jackz,0,0,0,0,0,0,T,282
802,Bench Closer To Jungle,Jackz,0,0,0,0,0,0,CT,282
803,Bench Closer To Jungle,Jackz,3,1,2,0,0,0,T,282
804,Behind Big Boxes,Jackz,0,0,0,0,0,0,CT,282
805,Behind Big Boxes,Jackz,1,3,-2,0,0,0,T,282
806,Top Mid towards Apps,Jackz,0,0,0,0,0,0,CT,282
807,Top Mid towards Apps,Jackz,2,2,0,0,0,0,T,282
808,Van Barrel Peek,Jackz,1,1,0,0,0,0,CT,282
809,Van Barrel Peek,Jackz,0,0,0,0,0,0,T,282
810,Catwalk T Aparments Peek,Jackz,1,0,1,0,0,0,CT,282
811,Catwalk T Aparments Peek,Jackz,3,1,2,0,0,0,T,282
812,Top Mid Boxes Right Side Peek,Jackz,0,0,0,0,0,0,CT,282
813,Top Mid Boxes Right Side Peek,Jackz,4,3,1,0,0,0,T,282
814,Deep T Apps Underpass STairs,Jackz,1,1,0,0,0,0,CT,282
815,Deep T Apps Underpass STairs,Jackz,0,1,-1,0,0,0,T,282
816,Top Mid Catwalk,Jackz,0,0,0,0,0,0,CT,282
817,Top Mid Catwalk,Jackz,0,2,-2,0,0,0,T,282
818,Snipers Palace Peek,Jackz,1,0,1,0,0,0,CT,282
819,Snipers Palace Peek,Jackz,0,1,-1,0,0,0,T,282
820,Inside Market Doors,Jackz,6,2,4,0,0,0,CT,282
821,Inside Market Doors,Jackz,0,0,0,0,0,0,T,282
822,Right Side Connector,Jackz,1,0,1,0,0,0,CT,282
823,Right Side Connector,Jackz,0,0,0,0,0,0,T,282
824,Close Right Market Window,Jackz,0,0,0,0,0,0,CT,282
825,Close Right Market Window,Jackz,2,1,1,0,0,0,T,282
826,Tetris,Jackz,0,0,0,0,0,0,CT,282
827,Tetris,Jackz,4,2,2,0,0,0,T,282
828,Back Right B Site from T's Perspective,Jackz,0,3,-3,0,0,0,CT,282
829,Back Right B Site from T's Perspective,Jackz,0,0,0,0,0,0,T,282
830,T Spawn A Ramp,Jackz,0,0,0,0,0,0,CT,282
831,T Spawn A Ramp,Jackz,0,1,-1,0,0,0,T,282
832,Deep Palace,Jackz,0,2,-2,0,0,0,CT,282
833,Deep Palace,Jackz,0,0,0,0,0,0,T,282
834,Forest,Jackz,2,1,1,0,0,0,CT,282
835,Forest,Jackz,0,0,0,0,0,0,T,282
836,B site Market Plant,Jackz,0,0,0,0,0,0,CT,282
837,B site Market Plant,Jackz,0,1,-1,0,0,0,T,282
838,Close Market Window,Jackz,0,1,-1,0,0,0,CT,282
839,Close Market Window,Jackz,0,0,0,0,0,0,T,282
840,Murder Hole,Jackz,0,1,-1,0,0,0,CT,282
841,Murder Hole,Jackz,0,0,0,0,0,0,T,282
842,Under balcony,Jackz,0,0,0,0,0,0,CT,282
843,Under balcony,Jackz,0,0,0,0,0,0,T,282
844,B Site Default Plant,Jackz,1,1,0,0,0,0,CT,282
